TYPE;TEMPLATE_ID;FUNCION_SQL;DATABASE
SELECT;LT_20170516110136;"SELECT ZMFNM AS FABRICANTE ,ZMFPN AS PN_FABRICANTE,COMMDESC AS DESCRIPCION_1,ITDSC AS DESCRIPCION_2 FROM SAPXI.ZAVL WHERE PNCORP = ' & VARIABLE_1$ & ""' AND PLNT = '4710' AND ST = 'ACTIVO'";CARDS_PR
SELECT;LT_20170525101043;"SELECT PN_CLIENTE,ECETIQUETA FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20170705114735;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20170705114735;"SELECT ECETIQUETA FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20170705114735;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20170705114735;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20170705114735;"SELECT CONTADOR_ID,CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20170705114735;"INSERT INTO ELABELS.CONTADORES_VARIOS (CONTADOR_ID,CONTADOR,F_ARCHIVO) VALUES (' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""','0000000000','1')";ELAB_PR
INSERT_UPDATE;LT_20170705114735;"UPDATE ELABELS.CONTADORES_VARIOS SET CONTADOR =' & FORMAT(STR(CONTADOR_SERIAL%),""0000000000"") & ""', F_ARCHIVO = '1' WHERE CONTADOR_ID = '"" & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20170705114735;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20170705114735;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20170726191341;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20170726191341;"SELECT BOXCUSTSN FROM CARD.CMACID WHERE CUSTSN = ' & PULSERA_SN$ & ""'";CARDS_PR
SELECT;LT_20170726191341;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20170726191341;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20170726191341;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20170726191341;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.AVA_PESADAS WHERE SN_CLIENTE=' & PULSERA_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20170726191341;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20170726191341;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20170726191341;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20170726191341;"INSERT INTO ELABELS.AVA_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  PULSERA_SN$ & ""','"" & STR((PESO_CAJA_VACIA%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20170726191341;"UPDATE ELABELS.AVA_PESADAS SET  PESADA_1 = ' & STR((PESO_CAJA_VACIA%/1000000)) & ""', PESADA_2 = '"" & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & PULSERA_SN$ & ""'";ELAB_PR
SELECT;LT_20170912170713;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20170912170713;"SELECT PARTNUMBER,DESCRIPCION FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & PART_CODE_BOX_HIJA$ & ""'";ELAB_PR
SELECT;LT_20170913151555;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20170914142939;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20171004150223;"SELECT SONUMBER,F1,ASSYQTY FROM SAPXI.PRODORDER_HEADER WHERE SONUMBER IN (' & N_ORDEN$ & ""')";CARDS_PR
SELECT;LT_20171004150223;"SELECT PN,DESCRIPCION,FAMILIA FROM CARD.CPARTCODE WHERE PARTCODE =' & PART_CODE$ & ""'";CARDS_PR
SELECT;LT_20171004150223;"SELECT SPROD FROM CARD.CTRL_FLUJO WHERE PARTCODE =' &  PART_CODE$ & ""' ORDER BY SEQ ASC";CARDS_PR
SELECT;LT_20180118110641;"SELECT PRODUCT_NAME,PRODUCT_CODE,MC_GTIN_14 FROM ELABELS.IMST_CONFIGURATION WHERE PARTCODE =' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20180125163053;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20180125163053;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20180125163053;"SELECT ETIQUETA FROM CARD.SNMFGCUST WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CLIENTE$ & ""'";CARDS_PR
SELECT;LT_20180125163053;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20180125163053;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL_CLIENTE_BIS$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20180125163053;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL_CLIENTE_BIS$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20180125163053;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','CUSTSN="" & SERIAL_CLIENTE$ & ""','ABB','','','','0','CARD','')";CARDS_PR
SELECT;LT_20180216155810;"SELECT PARTNUMBER,DESCRIPCION,CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE =' & PART_CODE$ & ""'";ELAB_PR
SELECT;LT_20180219163429;"SELECT IMEI FROM CARD.IMEIV WHERE CUSTSN=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180219163429;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180219163429;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180219163429;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180219163429;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180219163429;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180219163429;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.IMST_PESADAS WHERE SN_CLIENTE=' & TELEFONO_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180219163429;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180219163429;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180219163429;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180219163429;"INSERT INTO ELABELS.IMST_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  TELEFONO_SN$ & ""','"" & STR((PESO_NETO%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180219163429;"UPDATE ELABELS.IMST_PESADAS SET PESADA_2 = ' & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & TELEFONO_SN$ & ""'";ELAB_PR
SELECT;LT_20180223143426;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20180313143849;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20180425182102;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20180509113203;"SELECT PARTCODE FROM CARD.CPARTCODE WHERE PARTCODE = ' & NEW_PART_CODE$ & ""'";CARDS_PR
SELECT;LT_20180524153504;"SELECT NOMBRE,APELLIDOS FROM CARD.EMPLYETT WHERE NUMEMP IN (' & EMPLEADO_CONSULTA$ & ""')";CARDS_PR
SELECT;LT_20180524153504;"SELECT NOMBRE,APELLIDOS FROM CARD.EMPLYETT WHERE NUMEMP IN (' & EMPLEADO_CONSULTA$ & ""')";CARDS_PR
SELECT;LT_20180604113508;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE  ETIQUETA =' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20180604113508;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE= ' & PART_CODE$ & ""'";ELAB_PR
SELECT;LT_20180606110253;"SELECT IMEI FROM CARD.IMEIV WHERE CUSTSN=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180606110253;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180606110253;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180606110253;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180606110253;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180606110253;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.IMST_BALANZA_LECTURA_2;ELAB_PR
SELECT;LT_20180606110253;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.IMST_PESADAS WHERE SN_CLIENTE=' & TELEFONO_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180606110253;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180606110253;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180606110253;UPDATE ELABELS.IMST_BALANZA_LECTURA_2 SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180606110253;"INSERT INTO ELABELS.IMST_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  TELEFONO_SN$ & ""','"" & STR((PESO_NETO%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180606110253;"UPDATE ELABELS.IMST_PESADAS SET PESADA_2 = ' & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & TELEFONO_SN$ & ""'";ELAB_PR
SELECT;LT_20180704143032;"SELECT IMEI FROM CARD.IMEIV WHERE CUSTSN=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180704143032;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180704143032;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180704143032;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180704143032;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180704143032;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180704143032;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.IMST_PESADAS WHERE SN_CLIENTE=' & TELEFONO_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180704143032;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180704143032;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180704143032;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180704143032;"INSERT INTO ELABELS.IMST_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  TELEFONO_SN$ & ""','"" & STR((PESO_NETO%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180704143032;"UPDATE ELABELS.IMST_PESADAS SET PESADA_2 = ' & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & TELEFONO_SN$ & ""'";ELAB_PR
SELECT;LT_20180709110050;"SELECT CUSTSN,Z_HW_VERSION,PROGRAM_REV FROM CARD.IMEIV WHERE IMEI=' & IMEI_ETIQUETA$ & ""'";CARDS_PR
SELECT;LT_20180709110050;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180709110050;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180713165656;"SELECT CODIGO FROM CARD.CON_SERIAL WHERE MSL_SN = ' & PULSERA_SN$ & ""'";CARDS_PR
SELECT;LT_20180713165656;"SELECT VECES_PESADA FROM ELABELS.AVA_PESADAS WHERE SN_CLIENTE = ' & PULSERA_SN$ & ""'";ELAB_PR
SELECT;LT_20180713165656;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20180713165656;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20180713165656;SELECT MEDIDA,TSTAMP,CURRENT TIME FROM ELABELS.AVA_BALANZA_LECTURA;ELAB_PR
SELECT;LT_20180713165656;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.AVA_PESADAS WHERE SN_CLIENTE=' & PULSERA_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180713165656;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180713165656;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180713165656;UPDATE ELABELS.AVA_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180713165656;"INSERT INTO ELABELS.AVA_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  PULSERA_SN$ & ""','"" & STR((PESO_CAJA_VACIA%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180713165656;"UPDATE ELABELS.AVA_PESADAS SET  PESADA_1 = ' & STR((PESO_CAJA_VACIA%/1000000)) & ""', PESADA_2 = '"" & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & PULSERA_SN$ & ""'";ELAB_PR
SELECT;LT_20180726182524;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20180726182524;"SELECT PART_CODE,CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20180726182524;"UPDATE CARD.SNMFGCUST SET CUSTSN  =' & SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20180726182524;"UPDATE CARD.HEADER SET CUSTSN  =' & SERIAL$ & ""', F_ARCHIVO = '1' WHERE ETIQUETA = '"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20180730113937;"SELECT IMEI FROM CARD.IMEIV WHERE CUSTSN=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180730113937;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180730113937;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180730113937;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730113937;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730113937;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730113937;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.IMST_PESADAS WHERE SN_CLIENTE=' & TELEFONO_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180730113937;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730113937;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730113937;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730113937;"INSERT INTO ELABELS.IMST_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  TELEFONO_SN$ & ""','"" & STR((PESO_NETO%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180730113937;"UPDATE ELABELS.IMST_PESADAS SET PESADA_2 = ' & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & TELEFONO_SN$ & ""'";ELAB_PR
SELECT;LT_20180730114425;SELECT CURRENT TIMESTAMP FROM TRAZ.DUAL;CARDS_PR
SELECT;LT_20180730114425;"SELECT IMEI FROM CARD.IMEIV WHERE CUSTSN=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180730114425;"SELECT REVISION FROM CARD.HEADER WHERE ETIQUETA=' & TELEFONO_SN$ & ""'";CARDS_PR
SELECT;LT_20180730114425;"SELECT PRODUCT_DESC,CUST_PC,EAN_GTIN_13,UPC_GTIN_12 FROM CARD.PNINFO WHERE PNCORP IN (SELECT PN_DECLARADO FROM CARD.CPARTCODE WHERE PARTCODE = ' & P_CODE$ & ""')";CARDS_PR
SELECT;LT_20180730114425;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730114425;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730114425;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730114425;SELECT MEDIDA FROM ELABELS.IMST_BALANZA_LECTURA WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND;ELAB_PR
SELECT;LT_20180730114425;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.IMST_PESADAS WHERE SN_CLIENTE=' & TELEFONO_SN$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20180730114425;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730114425;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730114425;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730114425;UPDATE ELABELS.IMST_BALANZA_LECTURA SET MEDIDA ='';ELAB_PR
INSERT_UPDATE;LT_20180730114425;"INSERT INTO ELABELS.IMST_PESADAS(DIA_HORA,SN_CLIENTE,PESADA_1,PESADA_2,PESADA_2_DATE,VECES_PESADA) VALUES (CURRENT TIMESTAMP,' &  TELEFONO_SN$ & ""','"" & STR((PESO_NETO%/1000000)) & ""','"" &  STR((PESO_NETO%/1000000)) & ""',CURRENT TIMESTAMP,1)";ELAB_PR
INSERT_UPDATE;LT_20180730114425;"UPDATE ELABELS.IMST_PESADAS SET PESADA_2 = ' & STR((PESO_NETO%/1000000)) & ""', PESADA_2_DATE = CURRENT TIMESTAMP , VECES_PESADA= "" & (STR(VAL(TRIM(GET_RECORD_FIELD(CONSULTA_1$,1,2)))+1)) & "" WHERE SN_CLIENTE='"" & TELEFONO_SN$ & ""'";ELAB_PR
SELECT;LT_20180830155652;"SELECT PN,F1,REVISION,F2 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20180907112146;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20180907112146;"SELECT SPROD_ACTUAL,PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & PULSERA_SN$ & ""'";CARDS_PR
SELECT;LT_20180907112146;"SELECT SPROD FROM CARD.CTRL_FLUJO WHERE PARTCODE = ' & #PART_CODE#$ & ""' AND SPROD = '"" & SPROD_ACTUAL$ & ""' AND SEQ >= (SELECT SEQ FROM CARD.CTRL_FLUJO WHERE PARTCODE = '"" & #PART_CODE#$ & ""' AND SPROD = '"" & OPERACION_LIMITE$ & ""')";CARDS_PR
SELECT;LT_20180907112146;"SELECT VECES_PESADA FROM ELABELS.AVA_PESADAS WHERE SN_CLIENTE = ' & PULSERA_SN$ & ""'";ELAB_PR
SELECT;LT_20180907112146;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20180907112146;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20180907112146;"SELECT MEDIDA FROM  & TABLA_LECTURA_BASCULA$ & "" WHERE TSTAMP >= CURRENT TIMESTAMP - 3 SECOND";ELAB_PR
SELECT;LT_20180907112146;"SELECT SN_CLIENTE,VECES_PESADA FROM ELABELS.AVA_PESADAS WHERE SN_CLIENTE=' & PULSERA_SN$ & ""'";ELAB_PR
